Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
63tip4PM,2021-10-12,15:45,EUROPE - WORLD CHAMPIONSHIP,Sweden,Greece,QUALIFICATION,2022,0,0,2,0,1.8,3.2,5.5,2.4,1.53,2.2,1.61,1.14,1.36,1.9,6.5,10.0,23.0,51.0,5.5,6.0,17.0,41.0,7.5,9.0,19.0,51.0,15.0,19.0,41.0,81.0,"[59, 69]",[]
Ussq5aIn,2021-10-12,15:45,EUROPE - WORLD CHAMPIONSHIP,Ukraine,Bosnia & Herzegovina,QUALIFICATION,2022,1,0,1,1,1.7,3.6,5.25,2.07,1.72,2.0,1.75,1.16,1.28,2.1,9.0,12.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,67.0,[15],[77]
r1uAsDEo,2021-10-12,16:00,AFRICA - WORLD CHAMPIONSHIP,Guinea,Morocco,QUALIFICATION ,2022,1,2,1,4,7.0,3.8,1.4,2.4,1.53,2.62,1.44,2.62,1.22,1.08,8.0,4.75,6.0,9.5,12.0,8.5,9.0,15.0,34.0,21.0,29.0,41.0,81.0,51.0,67.0,101.0,[31],"[21, 43, 65, 89]"
SnKUlE1Q,2021-10-13,20:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,USA,Costa Rica,QUALIFICATION ,2022,1,1,2,1,1.4,4.5,8.0,2.1,1.7,2.5,1.5,1.08,1.18,2.75,8.5,15.0,41.0,101.0,5.5,9.0,23.0,67.0,5.5,9.5,29.0,67.0,8.5,15.0,41.0,101.0,"[25, 66]",[1]
IHxvSjfD,2021-10-13,20:30,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Canada,Panama,QUALIFICATION ,2022,1,1,4,1,1.53,3.8,6.5,2.15,1.66,2.2,1.61,1.11,1.25,2.37,8.0,13.0,29.0,81.0,5.5,7.5,21.0,51.0,6.5,9.0,23.0,51.0,10.0,15.0,34.0,81.0,"[28, 66, 71, 78]",[5]
WKQLjzXD,2021-10-13,21:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Honduras,Jamaica,QUALIFICATION ,2022,0,1,0,2,1.83,3.25,4.5,2.7,1.44,2.25,1.57,1.18,1.33,1.83,6.5,8.5,21.0,51.0,5.0,6.5,15.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,[],"[38, 79]"
ABPPkfnK,2021-10-13,23:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,El Salvador,Mexico,QUALIFICATION ,2022,0,1,0,2,9.0,4.2,1.4,2.1,1.7,2.75,1.4,2.75,1.22,1.07,7.5,5.0,5.0,8.0,15.0,9.0,10.0,15.0,41.0,29.0,29.0,41.0,151.0,81.0,101.0,126.0,[],"[30, 90]"
QeT0EClR,2021-10-14,17:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Bolivia,Paraguay,QUALIFICATION ,2022,1,0,4,0,2.4,3.1,3.1,2.2,1.65,1.95,1.8,1.36,1.36,1.53,8.0,8.5,15.0,34.0,7.0,6.0,11.0,26.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,"[21, 53, 84, 90]",[]
UTZiGYJE,2021-10-14,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Colombia,Ecuador,QUALIFICATION ,2022,0,0,0,0,1.55,4.0,6.0,2.15,1.66,2.1,1.66,1.12,1.22,2.37,9.0,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,[],[]
ryGS9Wdr,2021-10-14,20:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Argentina,Peru,QUALIFICATION ,2022,1,0,1,0,1.16,7.0,19.0,1.61,2.25,2.5,1.5,1.02,1.1,5.0,13.0,29.0,67.0,251.0,7.0,13.0,41.0,126.0,5.5,11.0,34.0,101.0,6.5,12.0,41.0,101.0,[43],[]
MREW8jCl,2021-10-14,21:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Chile,Venezuela,QUALIFICATION ,2022,2,0,3,0,1.44,4.33,8.0,2.05,1.75,2.1,1.66,1.08,1.2,2.62,9.5,15.0,41.0,81.0,6.0,8.0,21.0,51.0,6.0,8.5,21.0,51.0,9.5,13.0,34.0,67.0,"[18, 37, 73]",[]
ChPdFhZK,2021-10-14,21:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Brazil,Uruguay,QUALIFICATION ,2022,2,0,4,1,1.45,4.0,8.5,2.25,1.61,2.5,1.5,1.08,1.22,2.62,7.5,13.0,34.0,81.0,5.0,8.0,23.0,67.0,6.0,9.0,26.0,67.0,9.5,15.0,41.0,101.0,"[10, 18, 58, 83]",[77]
lUzpkzAF,2021-11-11,06:10,ASIA - WORLD CHAMPIONSHIP,Australia,Saudi Arabia,QUALIFICATION ,2022,0,0,0,0,1.65,3.75,5.25,2.0,1.85,1.95,1.8,1.16,1.25,2.2,10.0,12.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,[],[]
xAZotK9m,2021-11-11,08:00,ASIA - WORLD CHAMPIONSHIP,South Korea,United Arab Emirates,QUALIFICATION ,2022,1,0,1,0,1.25,5.5,12.0,1.83,2.02,2.37,1.53,1.05,1.14,3.75,11.0,21.0,51.0,151.0,6.0,11.0,29.0,81.0,5.5,9.0,29.0,81.0,7.5,12.0,34.0,101.0,[36],[]
pzwfvbv0,2021-11-11,09:00,ASIA - WORLD CHAMPIONSHIP,Lebanon,Iran,QUALIFICATION ,2022,1,0,1,2,11.0,4.2,1.36,2.25,1.61,3.0,1.36,3.0,1.22,1.05,7.0,4.5,5.0,8.0,15.0,9.0,10.0,17.0,41.0,34.0,34.0,41.0,151.0,101.0,101.0,151.0,[37],"[90, 90]"
pdUhmEvS,2021-11-11,09:00,ASIA - WORLD CHAMPIONSHIP,Vietnam,Japan,QUALIFICATION ,2022,0,1,0,1,12.0,5.5,1.25,1.72,2.07,2.2,1.61,3.75,1.14,1.05,12.0,6.5,6.0,7.5,21.0,11.0,9.0,12.0,51.0,29.0,26.0,34.0,151.0,81.0,67.0,81.0,[],[17]
GCtfGzGn,2021-11-11,10:00,AFRICA - WORLD CHAMPIONSHIP,Ethiopia,Ghana,QUALIFICATION ,2022,0,1,1,1,13.0,4.5,1.28,2.2,1.65,3.0,1.36,3.5,1.18,1.04,7.5,5.0,4.75,7.0,19.0,10.0,11.0,15.0,51.0,41.0,34.0,41.0,201.0,126.0,126.0,151.0,[72],[22]
bBrsWwC1,2021-11-11,10:00,AFRICA - WORLD CHAMPIONSHIP,Tanzania,D.R. Congo,QUALIFICATION ,2022,0,1,0,3,2.9,2.9,2.5,2.7,1.44,2.2,1.61,1.5,1.4,1.4,6.0,6.5,11.0,26.0,6.5,6.0,11.0,26.0,12.0,12.0,19.0,41.0,29.0,29.0,41.0,81.0,[],"[6, 66, 85]"
MHLMpqQ1,2021-11-11,10:00,AFRICA - WORLD CHAMPIONSHIP,Uganda,Kenya,QUALIFICATION ,2022,0,0,1,1,1.57,3.3,7.0,2.87,1.4,2.75,1.4,1.1,1.33,2.25,5.5,11.0,34.0,81.0,4.33,7.5,23.0,67.0,6.0,10.0,29.0,81.0,11.0,19.0,41.0,126.0,[89],[62]
65VllfPL,2021-11-11,12:00,ASIA - WORLD CHAMPIONSHIP,China,Oman,QUALIFICATION ,2022,1,0,1,1,2.55,3.3,2.7,2.1,1.7,1.95,1.8,1.44,1.33,1.5,8.5,7.5,12.0,29.0,7.5,6.5,10.0,23.0,12.0,10.0,17.0,34.0,26.0,23.0,34.0,51.0,[21],[75]
x2soVcR7,2021-11-11,13:00,AFRICA - WORLD CHAMPIONSHIP,Benin,Madagascar,QUALIFICATION ,2022,1,0,2,0,1.65,3.25,5.5,2.7,1.44,2.5,1.5,1.12,1.3,2.1,6.5,10.0,26.0,67.0,4.75,7.0,19.0,51.0,6.5,9.5,23.0,67.0,13.0,19.0,41.0,101.0,"[43, 79]",[]
OdCmQBqB,2021-11-11,13:00,AFRICA - WORLD CHAMPIONSHIP,Congo,Namibia,QUALIFICATION ,2022,0,1,1,1,2.37,3.2,3.0,2.6,1.47,2.1,1.66,1.36,1.36,1.53,7.0,7.0,13.0,34.0,6.0,6.5,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,[54],[42]
rRMIoPAe,2021-11-11,13:00,AFRICA - WORLD CHAMPIONSHIP,Rwanda,Mali,QUALIFICATION ,2022,0,2,0,3,6.5,3.4,1.6,2.87,1.4,2.62,1.44,2.25,1.3,1.11,6.0,4.5,6.0,12.0,10.0,7.5,10.0,19.0,29.0,21.0,29.0,41.0,81.0,51.0,81.0,126.0,[],"[19, 21, 87]"
6qvjuvPg,2021-11-11,14:00,ASIA - WORLD CHAMPIONSHIP,Iraq,Syria,QUALIFICATION ,2022,0,0,1,1,2.55,2.9,2.87,2.87,1.4,2.2,1.61,1.4,1.4,1.5,6.0,6.5,12.0,29.0,6.0,6.0,12.0,29.0,11.0,11.0,21.0,41.0,26.0,29.0,41.0,81.0,[86],[79]
Wl6guIsQ,2021-11-11,14:00,EUROPE - WORLD CHAMPIONSHIP,Armenia,North Macedonia,QUALIFICATION,2022,0,2,0,5,2.8,3.3,2.45,2.07,1.83,1.75,2.0,1.53,1.33,1.4,10.0,8.5,12.0,23.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,29.0,21.0,29.0,41.0,[],"[22, 36, 67, 79, 90]"
2BqzlnQc,2021-11-11,14:00,EUROPE - WORLD CHAMPIONSHIP,Azerbaijan,Luxembourg,QUALIFICATION,2022,0,0,1,3,2.8,3.0,2.75,2.5,1.5,2.05,1.7,1.4,1.36,1.4,6.5,7.0,12.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,[82],"[67, 78, 90]"
O8xXtjzS,2021-11-11,14:00,EUROPE - WORLD CHAMPIONSHIP,Georgia,Sweden,QUALIFICATION,2022,0,0,2,0,6.0,4.0,1.55,2.15,1.66,2.2,1.61,2.37,1.22,1.12,8.5,5.5,6.5,11.0,12.0,7.5,8.5,15.0,29.0,19.0,23.0,34.0,67.0,51.0,51.0,81.0,"[61, 77]",[]
Y1UHOGvd,2021-11-11,14:00,EUROPE - WORLD CHAMPIONSHIP,Russia,Cyprus,QUALIFICATION,2022,1,0,6,0,1.12,8.5,19.0,1.6,2.3,2.62,1.44,1.02,1.08,6.0,15.0,23.0,51.0,251.0,6.5,17.0,34.0,101.0,5.5,10.0,41.0,81.0,6.0,12.0,41.0,151.0,"[4, 55, 56, 62, 82, 87]",[]
f3ubFfVh,2021-11-11,16:00,AFRICA - WORLD CHAMPIONSHIP,South Africa,Zimbabwe,QUALIFICATION ,2022,1,0,1,0,1.28,4.75,12.0,2.07,1.72,2.62,1.44,1.05,1.18,3.4,8.5,17.0,41.0,126.0,5.0,9.5,29.0,81.0,5.5,9.5,29.0,81.0,8.0,15.0,41.0,126.0,[26],[]
p6DqRiU4,2021-11-11,16:00,AFRICA - WORLD CHAMPIONSHIP,Togo,Senegal,QUALIFICATION ,2022,1,0,1,1,6.5,3.6,1.5,2.25,1.61,2.5,1.5,2.37,1.25,1.1,7.0,4.75,6.0,10.0,12.0,8.0,9.5,17.0,29.0,21.0,26.0,41.0,81.0,51.0,67.0,101.0,[45],[90]
fTpGpYz3,2021-11-11,16:45,EUROPE - WORLD CHAMPIONSHIP,Greece,Spain,QUALIFICATION,2022,0,1,0,1,6.5,4.33,1.5,1.96,1.94,2.0,1.75,2.5,1.2,1.11,11.0,6.5,7.0,11.0,15.0,8.0,8.5,13.0,29.0,19.0,19.0,29.0,67.0,41.0,51.0,67.0,[],[26]
l4manZlg,2021-11-11,16:45,EUROPE - WORLD CHAMPIONSHIP,Ireland,Portugal,QUALIFICATION,2022,0,0,0,0,8.0,4.6,1.4,2.02,1.88,2.1,1.66,2.75,1.18,1.08,10.0,6.0,6.5,9.5,15.0,8.5,8.5,13.0,34.0,21.0,23.0,29.0,81.0,51.0,51.0,81.0,[],[]
6Flexz9e,2021-11-11,16:45,EUROPE - WORLD CHAMPIONSHIP,Malta,Croatia,QUALIFICATION,2022,1,4,1,7,26.0,9.0,1.1,1.36,3.1,2.25,1.57,7.0,1.07,1.01,21.0,9.0,6.5,6.5,41.0,17.0,11.0,11.0,81.0,41.0,34.0,34.0,301.0,126.0,101.0,101.0,[31],"[6, 22, 39, 45, 47, 53, 64]"
MuYZgKie,2021-11-11,16:45,EUROPE - WORLD CHAMPIONSHIP,Romania,Iceland,QUALIFICATION,2022,0,0,0,0,1.61,4.0,5.5,1.82,2.08,1.8,1.95,1.14,1.22,2.2,12.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,23.0,51.0,[],[]
KflsVI1S,2021-11-11,16:45,EUROPE - WORLD CHAMPIONSHIP,Slovakia,Slovenia,QUALIFICATION,2022,0,1,2,2,2.2,3.1,3.6,2.4,1.53,2.05,1.7,1.28,1.36,1.61,7.0,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,"[58, 74]","[18, 62]"
jaCOTilE,2021-11-11,18:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Ecuador,Venezuela,QUALIFICATION ,2022,1,0,1,0,1.33,4.75,10.0,1.95,1.9,2.25,1.57,1.06,1.18,3.25,10.0,19.0,41.0,126.0,6.0,9.0,29.0,81.0,5.5,9.5,26.0,67.0,8.0,13.0,34.0,81.0,[41],[]
lfYu58BD,2021-11-11,20:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Paraguay,Chile,QUALIFICATION ,2022,0,0,0,1,2.45,3.1,3.0,2.5,1.5,2.05,1.7,1.36,1.36,1.53,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,23.0,41.0,67.0,[],[56]
ziUy6ld7,2021-11-11,21:30,SOUTH AMERICA - WORLD CHAMPIONSHIP,Brazil,Colombia,QUALIFICATION ,2022,0,0,1,0,1.4,4.2,9.0,2.15,1.66,2.37,1.53,1.07,1.22,2.75,8.0,15.0,41.0,101.0,5.0,8.5,26.0,67.0,5.5,9.0,26.0,67.0,9.0,15.0,41.0,101.0,[72],[]
tUUX6Ut1,2021-11-11,23:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Peru,Bolivia,QUALIFICATION ,2022,3,0,3,0,1.33,5.0,9.0,1.8,2.0,2.05,1.7,1.07,1.16,3.25,13.0,19.0,41.0,101.0,6.5,9.5,23.0,51.0,6.5,8.5,21.0,51.0,8.5,12.0,29.0,67.0,"[9, 31, 39]",[]
IasNwGeK,2021-11-12,10:00,AFRICA - WORLD CHAMPIONSHIP,Burkina Faso,Niger,QUALIFICATION ,2022,0,1,1,1,1.08,8.0,21.0,1.36,3.1,2.62,1.44,1.01,1.07,7.0,17.0,41.0,101.0,351.0,10.0,17.0,51.0,201.0,6.5,15.0,41.0,126.0,6.0,13.0,41.0,126.0,[55],[34]
ObDi8wOP,2021-11-12,13:00,AFRICA - WORLD CHAMPIONSHIP,Gabon,Libya,QUALIFICATION ,2022,0,0,1,0,2.05,3.1,4.0,2.6,1.47,2.2,1.61,1.22,1.36,1.72,6.5,8.5,19.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,[54],[]
r5m3KtDk,2021-11-12,13:00,AFRICA - WORLD CHAMPIONSHIP,Guinea,Guinea Bissau,QUALIFICATION ,2022,0,0,0,0,1.5,4.0,6.0,1.88,1.93,2.0,1.72,1.12,1.22,2.5,9.0,15.0,31.0,81.0,5.5,7.0,17.0,67.0,6.0,7.0,15.0,67.0,9.0,11.0,23.0,76.0,[],[]
bXcmpJsD,2021-11-12,14:00,EUROPE - WORLD CHAMPIONSHIP,Moldova,Scotland,QUALIFICATION,2022,0,1,0,2,13.0,5.75,1.25,2.05,1.75,2.75,1.4,3.75,1.14,1.04,9.5,5.0,5.0,7.0,17.0,11.0,9.5,13.0,41.0,29.0,34.0,41.0,151.0,81.0,81.0,151.0,[],"[38, 65]"
p8Em9J8J,2021-11-12,16:00,AFRICA - WORLD CHAMPIONSHIP,Angola,Egypt,QUALIFICATION ,2022,2,1,2,2,5.25,3.25,1.7,2.7,1.44,2.37,1.53,2.1,1.33,1.16,6.5,5.0,7.0,13.0,10.0,7.0,9.5,19.0,23.0,19.0,23.0,41.0,51.0,51.0,51.0,81.0,"[25, 35]","[45, 59]"
4ElaLMcq,2021-11-12,16:00,AFRICA - WORLD CHAMPIONSHIP,Sudan,Morocco,QUALIFICATION ,2022,0,1,0,3,15.0,6.5,1.14,1.63,2.1,2.62,1.44,5.0,1.1,1.02,12.0,6.0,5.0,6.5,26.0,13.0,10.0,13.0,67.0,41.0,41.0,41.0,251.0,126.0,101.0,126.0,[],"[3, 61, 90]"
GG6YW87d,2021-11-12,16:45,EUROPE - WORLD CHAMPIONSHIP,Austria,Israel,QUALIFICATION,2022,0,1,4,2,1.5,4.6,5.75,1.53,2.4,1.66,2.1,1.14,1.18,2.5,17.0,19.0,29.0,51.0,9.5,9.0,17.0,41.0,8.5,8.5,15.0,34.0,12.0,11.0,21.0,41.0,"[51, 62, 72, 84]","[32, 59]"
zT5xKDAO,2021-11-12,16:45,EUROPE - WORLD CHAMPIONSHIP,England,Albania,QUALIFICATION,2022,5,0,5,0,1.14,8.0,19.0,1.72,2.07,2.75,1.4,1.02,1.08,5.5,13.0,21.0,51.0,201.0,6.0,15.0,34.0,101.0,5.0,10.0,41.0,101.0,6.0,13.0,41.0,151.0,"[9, 18, 28, 33, 45]",[]
8I96h7Gj,2021-11-12,16:45,EUROPE - WORLD CHAMPIONSHIP,Italy,Switzerland,QUALIFICATION,2022,1,1,1,1,1.57,4.0,6.0,2.04,1.86,2.0,1.75,1.12,1.22,2.25,9.5,13.0,29.0,67.0,6.0,7.5,19.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,[36],[11]
04KYlmSl,2021-11-12,16:45,EUROPE - WORLD CHAMPIONSHIP,Northern Ireland,Lithuania,QUALIFICATION,2022,1,0,1,0,1.4,4.33,9.0,2.25,1.61,2.5,1.5,1.07,1.2,2.75,8.0,15.0,41.0,101.0,5.0,8.5,23.0,67.0,5.5,9.0,29.0,67.0,9.0,17.0,41.0,101.0,[18],[]
2wWT7ARf,2021-11-12,20:00,SOUTH AMERICA - WORLD CHAMPIONSHIP,Uruguay,Argentina,QUALIFICATION ,2022,0,1,0,1,4.0,3.0,2.1,2.6,1.47,2.2,1.61,1.66,1.36,1.22,6.5,5.5,8.5,19.0,8.5,6.0,9.5,21.0,17.0,15.0,19.0,41.0,41.0,41.0,51.0,81.0,[],[7]
OI50qhPm,2021-11-12,22:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Honduras,Panama,QUALIFICATION ,2022,1,0,2,3,2.3,3.1,3.3,2.35,1.57,2.0,1.75,1.33,1.36,1.57,7.5,8.0,15.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,"[30, 59]","[77, 81, 85]"
M3O3rCvf,2021-11-12,23:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,El Salvador,Jamaica,QUALIFICATION ,2022,0,0,1,1,3.2,2.87,2.5,3.4,1.33,2.5,1.5,1.5,1.4,1.36,5.5,5.5,10.0,26.0,6.5,6.0,11.0,29.0,13.0,13.0,23.0,51.0,34.0,34.0,51.0,101.0,[90],[82]
4SD8sWg0,2021-11-12,23:00,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,USA,Mexico,QUALIFICATION ,2022,0,0,2,0,2.62,3.0,2.8,2.4,1.53,1.95,1.8,1.4,1.36,1.44,7.5,7.5,13.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,23.0,41.0,51.0,"[74, 85]",[]
Ue6dpY9s,2021-11-12,23:05,NORTH & CENTRAL AMERICA - WORLD CHAMPIONSHIP,Canada,Costa Rica,QUALIFICATION ,2022,0,0,1,0,1.36,4.5,9.5,1.93,1.93,2.2,1.61,1.07,1.18,3.0,10.0,17.0,41.0,101.0,6.0,8.5,23.0,67.0,6.0,9.0,23.0,67.0,8.5,13.0,34.0,81.0,[57],[]
zcV6faxT,2021-11-13,10:00,AFRICA - WORLD CHAMPIONSHIP,Malawi,Cameroon,QUALIFICATION ,2022,0,2,0,4,10.0,4.0,1.36,2.66,1.5,3.0,1.36,3.0,1.22,1.06,6.5,4.33,5.0,8.5,15.0,9.0,10.0,17.0,41.0,29.0,34.0,41.0,126.0,81.0,101.0,151.0,[],"[22, 42, 85, 87]"
bHNxYpPb,2021-11-13,10:00,AFRICA - WORLD CHAMPIONSHIP,Zambia,Mauritania,QUALIFICATION ,2022,3,0,4,0,1.6,3.5,5.75,2.86,1.45,2.62,1.44,1.14,1.28,2.25,6.5,9.5,26.0,67.0,4.75,7.5,19.0,51.0,6.0,9.5,26.0,67.0,12.0,19.0,41.0,126.0,"[34, 37, 45, 63]",[]
f3JTGdHb,2021-11-13,11:00,EUROPE - WORLD CHAMPIONSHIP,Bosnia & Herzegovina,Finland,QUALIFICATION,2022,0,1,1,3,2.0,3.25,4.0,2.2,1.65,1.95,1.8,1.22,1.33,1.72,8.0,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,17.0,34.0,51.0,[69],"[29, 51, 73]"
61kSr2wH,2021-11-13,13:00,AFRICA - WORLD CHAMPIONSHIP,Cape Verde,Central Africa,QUALIFICATION ,2022,0,1,2,1,1.5,3.8,6.5,2.25,1.61,2.5,1.5,1.11,1.25,2.5,7.5,13.0,34.0,81.0,5.0,8.0,21.0,51.0,6.0,9.0,26.0,67.0,9.5,15.0,41.0,101.0,"[51, 75]",[11]
KQOYYQ9h,2021-11-13,13:00,AFRICA - WORLD CHAMPIONSHIP,Equatorial Guinea,Tunisia,QUALIFICATION ,2022,0,0,1,0,4.75,3.1,1.8,2.5,1.5,2.25,1.57,1.9,1.36,1.18,6.5,5.5,7.5,15.0,10.0,6.5,9.5,19.0,21.0,17.0,21.0,41.0,51.0,41.0,51.0,81.0,[84],[]
SAjOqrOA,2021-11-13,13:00,AFRICA - WORLD CHAMPIONSHIP,Liberia,Nigeria,QUALIFICATION ,2022,0,1,0,2,19.0,5.25,1.18,2.1,1.7,3.5,1.28,4.5,1.16,1.02,8.0,4.5,4.5,6.0,23.0,12.0,12.0,17.0,67.0,41.0,41.0,51.0,301.0,201.0,201.0,251.0,[],"[15, 90]"
prw99pZi,2021-11-13,14:00,EUROPE - WORLD CHAMPIONSHIP,Norway,Latvia,QUALIFICATION,2022,0,0,0,0,1.16,7.0,17.0,1.6,2.3,2.5,1.5,1.02,1.1,5.0,13.0,29.0,67.0,251.0,7.0,13.0,41.0,126.0,5.5,10.0,34.0,101.0,6.5,12.0,34.0,101.0,[],[]
x6HYkJpp,2021-11-13,16:00,AFRICA - WORLD CHAMPIONSHIP,Ivory Coast,Mozambique,QUALIFICATION ,2022,1,0,3,0,1.2,5.5,17.0,2.0,1.8,3.0,1.36,1.02,1.14,4.33,9.5,23.0,67.0,251.0,5.5,11.0,41.0,151.0,5.0,11.0,41.0,126.0,6.5,15.0,41.0,151.0,"[10, 61, 90]",[]
KKXX3t3T,2021-11-13,16:45,EUROPE - WORLD CHAMPIONSHIP,Montenegro,Netherlands,QUALIFICATION,2022,0,1,2,2,13.0,7.0,1.2,1.44,2.7,2.0,1.75,4.33,1.1,1.04,19.0,9.0,7.0,7.5,29.0,13.0,9.5,11.0,51.0,29.0,26.0,26.0,151.0,67.0,51.0,67.0,"[82, 86]","[25, 54]"
dWuaWyHo,2021-11-13,16:45,EUROPE - WORLD CHAMPIONSHIP,Wales,Belarus,QUALIFICATION,2022,2,0,5,1,1.22,6.0,13.0,1.7,2.1,2.37,1.53,1.04,1.12,4.0,12.0,23.0,51.0,151.0,6.5,11.0,34.0,81.0,5.5,9.0,29.0,81.0,7.0,13.0,34.0,101.0,"[3, 20, 50, 77, 89]",[87]
QHzTgs48,2021-11-14,10:00,AFRICA - WORLD CHAMPIONSHIP,D.R. Congo,Benin,QUALIFICATION ,2022,1,0,2,0,1.7,3.1,5.5,2.6,1.47,2.25,1.57,1.14,1.36,2.1,6.5,10.0,23.0,51.0,5.0,6.5,19.0,51.0,7.0,9.5,21.0,51.0,13.0,19.0,41.0,81.0,"[10, 74]",[]
48ZWh1JE,2021-11-14,10:00,AFRICA - WORLD CHAMPIONSHIP,Madagascar,Tanzania,QUALIFICATION ,2022,0,1,1,1,2.3,3.0,3.4,2.6,1.47,2.1,1.66,1.3,1.36,1.57,6.5,8.0,15.0,34.0,6.0,6.0,13.0,34.0,10.0,10.0,19.0,41.0,21.0,23.0,41.0,67.0,[74],[25]
2Tr6DYa5,2021-11-14,10:00,AFRICA - WORLD CHAMPIONSHIP,Zimbabwe,Ethiopia,QUALIFICATION ,2022,1,0,1,1,2.2,3.0,3.4,2.7,1.44,2.25,1.57,1.3,1.36,1.61,6.0,7.5,15.0,41.0,5.5,6.0,13.0,34.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,[39],[86]
vugMZtmc,2021-11-14,11:00,EUROPE - WORLD CHAMPIONSHIP,Croatia,Russia,QUALIFICATION,2022,0,0,1,0,1.53,4.2,5.75,1.83,2.07,1.9,1.9,1.14,1.22,2.37,12.0,15.0,29.0,51.0,7.0,8.0,17.0,41.0,7.5,8.0,17.0,41.0,12.0,13.0,26.0,51.0,[81],[]
tnWnrQdE,2021-11-14,11:00,EUROPE - WORLD CHAMPIONSHIP,Malta,Slovakia,QUALIFICATION,2022,0,3,0,6,8.0,4.2,1.44,2.04,1.86,2.1,1.66,2.62,1.22,1.08,9.5,6.0,6.5,9.5,15.0,8.0,9.0,13.0,34.0,21.0,21.0,34.0,81.0,51.0,51.0,67.0,[],"[6, 8, 16, 69, 72, 80]"
vaH3nKW2,2021-11-14,11:00,EUROPE - WORLD CHAMPIONSHIP,Slovenia,Cyprus,QUALIFICATION,2022,0,0,2,1,1.33,4.5,12.0,1.94,1.96,2.2,1.61,1.05,1.18,3.25,10.0,21.0,41.0,126.0,6.0,8.5,29.0,67.0,6.0,8.5,23.0,67.0,8.5,13.0,34.0,81.0,"[48, 84]",[89]
zZO39S22,2021-11-14,13:00,AFRICA - WORLD CHAMPIONSHIP,Mali,Uganda,QUALIFICATION ,2022,1,0,1,0,1.85,3.0,4.75,3.4,1.33,2.62,1.44,1.18,1.36,1.83,5.5,8.5,21.0,51.0,4.75,6.5,19.0,51.0,7.0,10.0,23.0,67.0,15.0,21.0,41.0,101.0,[19],[]
vesGRbDQ,2021-11-14,14:00,EUROPE - WORLD CHAMPIONSHIP,Armenia,Germany,QUALIFICATION,2022,0,2,1,4,19.0,8.0,1.12,1.28,3.6,1.9,1.9,6.0,1.08,1.02,26.0,12.0,8.0,8.0,41.0,17.0,11.0,10.0,81.0,41.0,26.0,23.0,251.0,101.0,67.0,51.0,[59],"[15, 45, 50, 64]"
