Id,Date,Time,League,Home,Away,Round,Season,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Goals_Minutes_Home,Goals_Minutes_Away
G4YaACzC,2019-06-20,20:00,SOUTH AMERICA - COPA AMÉRICA,Uruguay,Japan,ROUND 2,2019,1,1,2,2,1.22,7.0,10.0,1.72,2.1,2.5,1.5,1.07,1.11,4.33,13.0,21.0,51.0,201.0,6.0,13.0,29.0,101.0,5.5,9.0,34.0,81.0,6.5,12.0,34.0,151.0,"[32, 66]","[25, 59]"
lr23BhL5,2019-06-21,20:00,SOUTH AMERICA - COPA AMÉRICA,Ecuador,Chile,ROUND 2,2019,1,1,1,2,4.33,3.8,1.75,1.8,2.0,1.75,2.0,2.1,1.28,1.22,13.0,8.0,9.0,15.0,12.0,7.0,8.5,13.0,21.0,13.0,15.0,23.0,41.0,34.0,34.0,51.0,[26],"[8, 51]"
dlwQcZj6,2019-06-22,16:00,SOUTH AMERICA - COPA AMÉRICA,Bolivia,Venezuela,ROUND 3,2019,0,1,1,3,5.5,4.33,1.55,1.72,2.1,1.8,1.95,2.5,1.22,1.16,13.0,7.5,7.5,12.0,13.0,7.5,8.0,13.0,26.0,15.0,17.0,23.0,51.0,41.0,41.0,51.0,[82],"[2, 55, 87]"
2RwMbFy0,2019-06-22,16:00,SOUTH AMERICA - COPA AMÉRICA,Peru,Brazil,ROUND 3,2019,0,3,0,5,11.0,5.0,1.3,1.9,1.9,2.25,1.57,3.5,1.18,1.06,11.0,6.0,5.5,7.5,21.0,9.5,8.5,12.0,51.0,29.0,26.0,34.0,151.0,81.0,81.0,101.0,[],"[12, 19, 32, 53, 90]"
2RaiEfym,2019-06-23,16:00,SOUTH AMERICA - COPA AMÉRICA,Colombia,Paraguay,ROUND 3,2019,1,0,1,0,2.25,3.3,3.1,2.2,1.66,1.9,1.9,1.36,1.33,1.57,9.0,8.5,15.0,34.0,7.0,6.0,11.0,26.0,10.0,9.5,15.0,34.0,21.0,19.0,34.0,51.0,[31],[]
K2AnFzMt,2019-06-23,16:00,SOUTH AMERICA - COPA AMÉRICA,Qatar,Argentina,ROUND 3,2019,0,1,0,2,17.0,6.5,1.16,1.44,2.75,2.25,1.57,5.5,1.12,1.03,15.0,8.0,6.0,6.5,41.0,13.0,10.0,11.0,81.0,41.0,29.0,34.0,401.0,151.0,126.0,101.0,[],"[4, 82]"
feX39WkI,2019-06-24,20:00,SOUTH AMERICA - COPA AMÉRICA,Chile,Uruguay,ROUND 3,2019,0,0,0,1,3.25,3.3,2.2,1.9,1.9,1.75,2.0,1.7,1.34,1.35,10.0,8.0,10.0,21.0,10.0,6.0,9.0,17.0,17.0,12.0,13.0,29.0,34.0,26.0,34.0,51.0,[],[82]
nieXi4Kp,2019-06-24,20:00,SOUTH AMERICA - COPA AMÉRICA,Ecuador,Japan,ROUND 3,2019,1,1,1,1,1.83,4.2,3.6,1.57,2.37,1.57,2.25,1.29,1.25,2.0,17.0,15.0,21.0,41.0,10.0,8.0,12.0,26.0,10.0,8.5,13.0,29.0,15.0,13.0,19.0,41.0,[35],[15]
IwKDmr0m,2019-06-27,21:30,SOUTH AMERICA - COPA AMÉRICA,Brazil,Paraguay,PLAY OFFS ,2019,0,0,1,0,1.16,7.0,15.0,1.8,2.0,2.75,1.4,1.04,1.11,5.5,13.0,26.0,67.0,401.0,4.75,15.0,41.0,151.0,5.5,8.5,41.0,151.0,6.5,13.0,41.0,201.0,[],[]
fHO763aK,2019-06-28,16:00,SOUTH AMERICA - COPA AMÉRICA,Venezuela,Argentina,PLAY OFFS ,2019,0,1,0,2,8.0,4.2,1.44,1.9,1.9,2.05,1.7,2.8,1.25,1.09,10.0,6.0,6.5,9.5,17.0,7.5,8.0,13.0,41.0,23.0,21.0,29.0,101.0,51.0,51.0,67.0,[],"[10, 74]"
zFEIn2Fg,2019-06-28,20:00,SOUTH AMERICA - COPA AMÉRICA,Colombia,Chile,PLAY OFFS ,2019,0,0,0,1,2.1,3.1,3.75,2.3,1.61,1.95,1.8,1.28,1.38,1.75,8.0,9.5,19.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,15.0,41.0,19.0,19.0,34.0,51.0,[],[]
E5DMoMUa,2019-06-29,16:00,SOUTH AMERICA - COPA AMÉRICA,Uruguay,Peru,PLAY OFFS ,2019,0,0,0,1,1.72,3.6,4.75,2.3,1.61,2.1,1.66,1.2,1.29,2.15,8.0,10.0,21.0,51.0,5.5,7.0,15.0,41.0,7.5,8.5,21.0,51.0,13.0,17.0,34.0,81.0,[],[]
IPMRioQR,2019-07-02,21:30,SOUTH AMERICA - COPA AMÉRICA,Brazil,Argentina,PLAY OFFS ,2019,1,0,2,0,1.75,3.5,5.25,2.37,1.57,2.1,1.66,1.18,1.3,2.1,7.5,10.0,23.0,51.0,5.5,6.5,17.0,41.0,7.0,9.0,21.0,51.0,13.0,17.0,34.0,81.0,"[19, 71]",[]
M9gYtRq6,2019-07-03,21:30,SOUTH AMERICA - COPA AMÉRICA,Chile,Peru,PLAY OFFS ,2019,0,2,0,3,1.8,3.4,4.75,2.3,1.61,2.05,1.7,1.2,1.33,2.05,8.0,11.0,23.0,51.0,6.0,6.5,15.0,41.0,7.5,8.5,19.0,51.0,15.0,17.0,34.0,67.0,[],"[21, 38, 90]"
AaoNUbk8,2019-07-06,16:00,SOUTH AMERICA - COPA AMÉRICA,Argentina,Chile,PLAY OFFS ,2019,2,0,2,1,1.9,3.4,4.2,1.8,2.0,1.66,2.1,1.25,1.33,1.9,12.0,13.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,8.5,12.0,34.0,17.0,15.0,23.0,41.0,"[12, 22]",[59]
Mqhu6FC7,2019-07-07,17:00,SOUTH AMERICA - COPA AMÉRICA,Brazil,Peru,PLAY OFFS ,2019,2,1,3,1,1.28,5.5,11.0,1.9,1.9,2.62,1.44,1.06,1.16,3.75,10.0,21.0,51.0,201.0,6.0,10.0,34.0,101.0,5.0,10.0,34.0,101.0,6.5,15.0,41.0,126.0,"[15, 45, 90]",[44]
0QcyTUyD,2019-09-05,13:00,EUROPE - EURO,Armenia,Italy,QUALIFICATION ,2020,1,1,1,3,12.0,6.0,1.28,1.6,2.3,2.0,1.72,3.5,1.12,1.05,15.0,7.0,6.5,8.0,29.0,11.0,8.0,13.0,51.0,34.0,23.0,23.0,151.0,81.0,67.0,67.0,[11],"[28, 77, 80]"
MuIcGxzH,2019-09-05,15:45,EUROPE - EURO,Faroe Islands,Sweden,QUALIFICATION ,2020,0,4,0,4,15.0,7.0,1.22,1.65,2.2,2.37,1.53,4.0,1.1,1.03,15.0,5.5,6.0,7.0,29.0,13.0,8.0,12.0,67.0,41.0,34.0,29.0,301.0,126.0,101.0,126.0,[],"[12, 15, 23, 41]"
SdB5FB7D,2019-09-05,15:45,EUROPE - EURO,Finland,Greece,QUALIFICATION ,2020,0,0,1,0,2.2,3.1,4.0,2.6,1.47,2.1,1.66,1.22,1.36,1.61,6.5,8.0,17.0,41.0,5.5,6.0,13.0,41.0,9.0,9.5,19.0,51.0,21.0,21.0,41.0,81.0,[52],[]
tlihPCHe,2019-09-05,15:45,EUROPE - EURO,Ireland,Switzerland,QUALIFICATION ,2020,0,0,1,1,4.0,3.2,2.15,2.7,1.44,2.25,1.57,1.66,1.36,1.22,6.0,5.5,8.5,19.0,7.5,6.0,12.0,21.0,17.0,15.0,21.0,41.0,41.0,41.0,51.0,101.0,[85],[74]
hxljwLbR,2019-09-05,15:45,EUROPE - EURO,Israel,North Macedonia,QUALIFICATION ,2020,0,0,1,1,1.8,3.6,5.25,2.0,1.8,1.83,1.83,1.16,1.28,1.9,9.5,12.0,23.0,51.0,6.5,6.5,15.0,41.0,8.0,8.5,15.0,41.0,15.0,15.0,29.0,51.0,[55],[64]
URfQF5q6,2019-09-05,15:45,EUROPE - EURO,Romania,Spain,QUALIFICATION ,2020,0,1,1,2,8.0,4.75,1.45,1.66,2.15,1.83,1.83,2.62,1.18,1.08,13.0,7.5,7.0,10.0,19.0,8.5,8.0,11.0,34.0,21.0,17.0,23.0,81.0,51.0,51.0,51.0,[59],"[29, 47]"
t0wIOFpR,2019-09-06,13:00,EUROPE - EURO,Cyprus,Kazakhstan,QUALIFICATION ,2020,1,1,1,1,2.2,3.4,3.6,2.4,1.53,2.1,1.66,1.28,1.3,1.61,7.0,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,21.0,21.0,41.0,81.0,[39],[2]
YPS3o3Yc,2019-09-06,13:00,EUROPE - EURO,Estonia,Belarus,QUALIFICATION ,2020,0,0,1,2,3.25,3.1,2.55,2.87,1.4,2.25,1.57,1.5,1.36,1.33,6.0,5.5,10.0,23.0,6.5,6.0,11.0,26.0,13.0,13.0,21.0,41.0,34.0,34.0,51.0,101.0,[54],"[48, 90]"
Y1v8F2lU,2019-09-06,15:45,EUROPE - EURO,Germany,Netherlands,QUALIFICATION ,2020,1,0,2,4,1.83,3.9,4.5,1.61,2.25,1.57,2.25,1.18,1.25,1.83,15.0,15.0,26.0,51.0,9.0,7.0,15.0,34.0,9.5,8.5,12.0,34.0,15.0,13.0,21.0,41.0,"[9, 73]","[59, 66, 79, 90]"
nLSwOrfG,2019-09-06,15:45,EUROPE - EURO,Scotland,Russia,QUALIFICATION ,2020,1,1,1,2,3.1,3.1,2.6,2.4,1.53,2.0,1.72,1.5,1.36,1.36,7.0,6.5,11.0,26.0,7.5,5.5,12.0,23.0,13.0,11.0,17.0,41.0,34.0,29.0,41.0,67.0,[11],"[40, 59]"
6B21jkGf,2019-09-06,15:45,EUROPE - EURO,Slovakia,Croatia,QUALIFICATION ,2020,0,1,0,4,3.0,3.2,2.62,2.15,1.66,1.83,1.83,1.44,1.36,1.36,8.0,7.5,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,[],"[45, 46, 72, 89]"
xW6EsFYF,2019-09-06,15:45,EUROPE - EURO,Slovenia,Poland,QUALIFICATION ,2020,1,0,2,0,3.75,3.3,2.2,2.5,1.5,2.1,1.66,1.61,1.33,1.25,7.0,6.0,9.0,19.0,8.0,6.0,9.5,21.0,17.0,13.0,19.0,41.0,41.0,34.0,41.0,81.0,"[35, 65]",[]
YycaBjhK,2019-09-06,15:45,EUROPE - EURO,Wales,Azerbaijan,QUALIFICATION ,2020,1,0,2,1,1.28,5.5,17.0,1.85,1.95,2.62,1.44,1.02,1.14,3.5,9.5,26.0,67.0,301.0,5.5,10.0,41.0,151.0,5.0,9.5,34.0,126.0,6.5,13.0,41.0,126.0,"[26, 84]",[59]
OUPaT9eF,2019-09-07,10:00,EUROPE - EURO,Kosovo,Czech Republic,QUALIFICATION ,2020,1,1,2,1,3.5,3.4,2.25,2.07,1.72,1.8,1.9,1.57,1.3,1.28,9.0,7.5,10.0,21.0,9.5,6.0,9.0,19.0,17.0,12.0,15.0,29.0,34.0,29.0,41.0,51.0,"[20, 67]",[16]
0SC9Ihsc,2019-09-07,13:00,EUROPE - EURO,England,Bulgaria,QUALIFICATION ,2020,1,0,4,0,1.11,11.0,26.0,1.33,3.4,2.5,1.5,1.01,1.05,6.5,21.0,41.0,101.0,201.0,11.0,19.0,51.0,201.0,6.5,13.0,41.0,126.0,6.0,12.0,41.0,126.0,"[24, 50, 55, 73]",[]
67lqo9d5,2019-09-07,13:00,EUROPE - EURO,Iceland,Moldova,QUALIFICATION ,2020,1,0,3,0,1.22,6.0,15.0,1.72,2.07,2.62,1.44,1.03,1.12,4.0,11.0,29.0,67.0,301.0,6.0,11.0,41.0,151.0,5.0,9.5,34.0,126.0,6.5,12.0,41.0,126.0,"[31, 55, 77]",[]
dGwSIGwP,2019-09-07,13:00,EUROPE - EURO,Lithuania,Ukraine,QUALIFICATION ,2020,0,2,0,3,15.0,6.0,1.25,1.72,2.07,2.5,1.5,3.75,1.12,1.03,11.0,6.0,5.5,6.5,26.0,11.0,9.5,12.0,51.0,34.0,29.0,41.0,251.0,101.0,101.0,101.0,[],"[7, 27, 62]"
GIZ0YVCa,2019-09-07,15:45,EUROPE - EURO,France,Albania,QUALIFICATION ,2020,2,0,4,1,1.16,8.0,21.0,1.6,2.3,2.62,1.44,1.01,1.08,5.0,15.0,41.0,101.0,501.0,6.0,15.0,51.0,201.0,5.5,9.0,41.0,151.0,6.5,13.0,34.0,151.0,"[8, 27, 68, 85]",[90]
dM27P0fs,2019-09-07,15:45,EUROPE - EURO,Serbia,Portugal,QUALIFICATION ,2020,0,1,2,4,3.4,3.6,2.2,1.85,1.95,1.72,2.0,1.61,1.28,1.3,11.0,8.0,10.0,19.0,11.0,6.5,9.0,21.0,17.0,12.0,13.0,26.0,34.0,26.0,34.0,41.0,"[68, 85]","[42, 58, 80, 86]"
0vwAsUj6,2019-09-08,10:00,EUROPE - EURO,Armenia,Bosnia & Herzegovina,QUALIFICATION ,2020,1,1,4,2,4.75,4.0,1.75,1.7,2.1,1.66,2.1,2.0,1.22,1.18,13.0,8.0,8.5,13.0,15.0,7.0,8.0,13.0,26.0,15.0,13.0,21.0,51.0,34.0,41.0,41.0,"[3, 66, 77, 90]","[13, 70]"
xWlFvhHr,2019-09-08,13:00,EUROPE - EURO,Georgia,Denmark,QUALIFICATION ,2020,0,0,0,0,7.5,4.75,1.45,1.8,2.0,1.9,1.8,2.62,1.18,1.1,13.0,7.0,6.5,9.5,15.0,9.0,8.0,12.0,34.0,19.0,21.0,26.0,81.0,51.0,51.0,67.0,[],[]
SCaTUj70,2019-09-08,15:45,EUROPE - EURO,Finland,Italy,QUALIFICATION ,2020,0,0,1,2,5.5,3.5,1.8,2.3,1.6,2.1,1.66,1.9,1.28,1.14,7.5,5.5,7.0,13.0,11.0,6.5,8.5,17.0,23.0,17.0,19.0,34.0,51.0,41.0,51.0,81.0,[72],"[59, 79]"
QgYfdHro,2019-09-08,15:45,EUROPE - EURO,Sweden,Norway,QUALIFICATION ,2020,0,1,1,1,1.9,3.6,4.4,2.2,1.65,1.83,1.83,1.2,1.28,1.8,9.5,11.0,21.0,41.0,6.5,6.5,13.0,34.0,10.0,8.5,15.0,41.0,15.0,15.0,29.0,51.0,[60],[45]
2wdAlTp7,2019-09-09,13:00,EUROPE - EURO,Azerbaijan,Croatia,QUALIFICATION ,2020,0,1,1,1,13.0,5.75,1.28,1.61,2.25,2.1,1.66,3.5,1.14,1.04,15.0,6.0,6.5,8.0,29.0,11.0,7.0,12.0,51.0,34.0,26.0,23.0,201.0,101.0,81.0,81.0,[72],[11]
rBWr3Sa0,2019-09-09,15:45,EUROPE - EURO,Hungary,Slovakia,QUALIFICATION ,2020,0,1,1,2,2.3,3.3,3.5,2.1,1.7,1.83,1.83,1.28,1.33,1.57,8.0,9.0,17.0,41.0,7.0,6.0,12.0,29.0,9.5,9.0,15.0,41.0,21.0,19.0,34.0,51.0,[50],"[40, 56]"
r5ygzhrm,2019-09-09,15:45,EUROPE - EURO,Latvia,North Macedonia,QUALIFICATION ,2020,0,2,0,2,8.0,4.33,1.5,2.05,1.75,2.1,1.66,2.5,1.2,1.08,9.5,5.5,6.5,10.0,15.0,7.5,8.0,13.0,34.0,21.0,21.0,29.0,81.0,51.0,51.0,81.0,[],"[14, 17]"
ELewVslH,2019-09-09,15:45,EUROPE - EURO,Northern Ireland,Germany,QUALIFICATION ,2020,0,0,0,2,11.0,5.5,1.33,1.65,2.2,2.0,1.72,3.25,1.14,1.05,13.0,6.5,6.5,8.0,23.0,10.0,8.0,11.0,51.0,29.0,23.0,26.0,151.0,67.0,67.0,67.0,[],"[48, 90]"
6iYW4ZCc,2019-09-09,15:45,EUROPE - EURO,Poland,Austria,QUALIFICATION ,2020,0,0,0,0,2.37,3.3,3.3,2.05,1.75,1.8,1.9,1.33,1.33,1.53,9.0,9.5,15.0,34.0,7.5,6.0,11.0,26.0,11.0,9.0,13.0,34.0,21.0,19.0,29.0,51.0,[],[]
E7UVP4P3,2019-09-09,15:45,EUROPE - EURO,Russia,Kazakhstan,QUALIFICATION ,2020,0,0,1,0,1.18,8.0,17.0,1.6,2.3,2.5,1.5,1.02,1.08,4.5,15.0,29.0,67.0,351.0,6.5,15.0,41.0,151.0,5.5,10.0,41.0,101.0,6.0,12.0,41.0,126.0,[89],[]
8U749quN,2019-09-09,15:45,EUROPE - EURO,Scotland,Belgium,QUALIFICATION ,2020,0,3,0,4,8.0,4.75,1.45,1.65,2.2,1.83,1.83,2.62,1.18,1.08,13.0,7.5,7.0,9.0,19.0,8.5,9.0,11.0,41.0,21.0,19.0,26.0,81.0,51.0,51.0,51.0,[],"[9, 24, 32, 82]"
l8ZLXbMl,2019-09-09,15:45,EUROPE - EURO,Slovenia,Israel,QUALIFICATION ,2020,1,0,3,2,1.72,3.8,5.5,2.07,1.72,2.0,1.72,1.14,1.25,2.0,8.5,12.0,26.0,67.0,6.0,7.0,17.0,41.0,7.0,8.5,19.0,51.0,12.0,15.0,34.0,67.0,"[43, 66, 90]","[50, 63]"
ddsdr7tO,2019-09-10,15:45,EUROPE - EURO,Albania,Iceland,QUALIFICATION ,2020,1,0,4,2,3.1,3.1,2.6,2.6,1.47,2.1,1.66,1.5,1.36,1.36,6.5,6.0,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,81.0,"[32, 52, 78, 83]","[47, 58]"
df6IGWB9,2019-09-10,15:45,EUROPE - EURO,England,Kosovo,QUALIFICATION ,2020,5,1,5,3,1.14,9.5,21.0,1.47,2.6,2.5,1.5,1.01,1.07,5.5,19.0,34.0,81.0,401.0,6.5,19.0,41.0,151.0,6.0,9.0,41.0,126.0,6.5,12.0,34.0,151.0,"[8, 19, 38, 44, 45]","[1, 49, 55]"
ANgrL6Kh,2019-09-10,15:45,EUROPE - EURO,Luxembourg,Serbia,QUALIFICATION ,2020,0,1,1,3,9.5,5.25,1.36,1.65,2.2,1.9,1.8,3.0,1.16,1.07,13.0,6.0,7.0,9.5,21.0,9.5,7.0,12.0,41.0,23.0,21.0,23.0,101.0,51.0,51.0,67.0,[66],"[36, 55, 78]"
0rTLbSQ4,2019-09-10,15:45,EUROPE - EURO,Moldova,Turkey,QUALIFICATION ,2020,0,1,0,4,17.0,6.0,1.25,1.9,1.9,2.75,1.4,3.75,1.12,1.02,9.5,4.75,5.0,6.5,26.0,12.0,9.5,15.0,67.0,41.0,41.0,41.0,351.0,151.0,151.0,201.0,[],"[37, 57, 79, 88]"
U7QeUkt9,2019-09-10,15:45,EUROPE - EURO,Montenegro,Czech Republic,QUALIFICATION ,2020,0,0,0,3,4.0,3.6,1.95,1.85,1.95,1.72,2.0,1.8,1.28,1.22,11.0,7.5,9.5,17.0,11.0,6.5,8.5,15.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,[],"[54, 58, 90]"
0pKlJg8l,2019-10-10,11:00,EUROPE - EURO,Kazakhstan,Cyprus,QUALIFICATION ,2020,1,0,1,2,2.25,3.25,3.6,2.5,1.5,2.1,1.66,1.28,1.33,1.57,7.0,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,19.0,41.0,21.0,21.0,41.0,81.0,[34],"[73, 84]"
WAo7pNm4,2019-10-10,13:00,EUROPE - EURO,Belarus,Estonia,QUALIFICATION ,2020,0,0,0,0,1.5,4.33,8.0,2.05,1.75,2.2,1.61,1.08,1.2,2.5,8.5,15.0,34.0,101.0,5.5,7.5,23.0,67.0,6.0,8.5,23.0,67.0,9.5,13.0,34.0,81.0,[],[]
lAnkyDBq,2019-10-10,15:45,EUROPE - EURO,Austria,Israel,QUALIFICATION ,2020,1,1,3,1,1.4,5.25,8.0,1.57,2.35,1.72,2.0,1.08,1.16,2.75,17.0,21.0,41.0,81.0,7.0,9.5,21.0,41.0,8.0,7.0,17.0,41.0,11.0,11.0,19.0,51.0,"[41, 56, 88]",[34]
h4MQdiwR,2019-10-10,15:45,EUROPE - EURO,Croatia,Hungary,QUALIFICATION ,2020,3,0,3,0,1.4,5.0,9.0,1.8,2.0,2.0,1.72,1.07,1.16,2.75,12.0,19.0,41.0,101.0,6.0,9.0,23.0,51.0,6.5,7.5,21.0,51.0,9.5,12.0,26.0,67.0,"[5, 24, 42]",[]
rT9Mug3S,2019-10-10,15:45,EUROPE - EURO,Latvia,Poland,QUALIFICATION ,2020,0,2,0,3,17.0,7.5,1.2,1.6,2.3,2.5,1.5,4.33,1.1,1.02,15.0,7.0,5.5,6.5,29.0,13.0,9.5,12.0,67.0,41.0,34.0,34.0,301.0,126.0,101.0,126.0,[],"[9, 13, 76]"
bqneI44B,2019-10-10,15:45,EUROPE - EURO,Netherlands,Northern Ireland,QUALIFICATION ,2020,0,0,3,1,1.18,8.0,19.0,1.6,2.3,2.5,1.5,1.02,1.08,4.5,15.0,41.0,81.0,451.0,5.5,15.0,41.0,151.0,6.0,8.5,34.0,126.0,6.5,15.0,34.0,126.0,"[80, 90, 90]",[75]
jXJKh0bE,2019-10-10,15:45,EUROPE - EURO,North Macedonia,Slovenia,QUALIFICATION ,2020,0,0,2,1,3.2,3.3,2.45,2.3,1.6,1.9,1.8,1.53,1.33,1.36,8.0,7.0,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,17.0,34.0,34.0,29.0,41.0,67.0,"[50, 68]",[90]
IuyNRQfi,2019-10-10,15:45,EUROPE - EURO,Russia,Scotland,QUALIFICATION ,2020,0,0,4,0,1.44,4.5,9.0,1.95,1.85,2.1,1.66,1.07,1.18,2.62,9.5,17.0,41.0,101.0,6.0,8.0,23.0,67.0,6.0,8.5,21.0,67.0,9.0,15.0,34.0,81.0,"[57, 60, 70, 84]",[]
G0n4AA7Q,2019-10-10,15:45,EUROPE - EURO,Slovakia,Wales,QUALIFICATION ,2020,0,1,1,1,2.55,3.2,3.1,2.4,1.53,2.0,1.72,1.36,1.36,1.5,7.5,7.5,13.0,34.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,41.0,67.0,[53],[25]
WOCuFmBo,2019-10-11,15:45,EUROPE - EURO,Andorra,Moldova,QUALIFICATION ,2020,0,0,1,0,4.6,2.9,2.15,3.5,1.3,2.75,1.4,1.66,1.4,1.18,4.75,4.5,8.0,19.0,7.0,6.0,11.0,26.0,19.0,17.0,29.0,51.0,51.0,51.0,81.0,151.0,[63],[]
zo5MFjRF,2019-10-11,15:45,EUROPE - EURO,Czech Republic,England,QUALIFICATION ,2020,1,1,2,1,4.75,3.8,1.8,1.72,2.07,1.66,2.1,1.9,1.25,1.18,13.0,8.5,9.0,15.0,15.0,7.0,8.0,15.0,23.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,"[9, 85]",[5]
67SDVTdI,2019-10-11,15:45,EUROPE - EURO,Iceland,France,QUALIFICATION ,2020,0,0,0,1,7.0,4.2,1.55,1.95,1.85,1.9,1.8,2.37,1.22,1.1,11.0,6.5,7.0,11.0,15.0,7.5,8.0,15.0,34.0,19.0,19.0,29.0,67.0,51.0,51.0,67.0,[],[66]
IVsYA1ul,2019-10-11,15:45,EUROPE - EURO,Montenegro,Bulgaria,QUALIFICATION ,2020,0,0,0,0,2.15,3.4,3.75,2.1,1.7,1.83,1.83,1.25,1.3,1.66,8.5,9.5,17.0,41.0,7.0,6.0,12.0,29.0,9.5,9.0,15.0,41.0,19.0,19.0,29.0,51.0,[],[]
zXPm1iCM,2019-10-11,15:45,EUROPE - EURO,Turkey,Albania,QUALIFICATION ,2020,0,0,1,0,1.45,4.6,8.0,1.95,1.85,2.1,1.66,1.08,1.18,2.62,10.0,15.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,81.0,[90],[]
SKsSyj11,2019-10-12,10:00,EUROPE - EURO,Georgia,Ireland,QUALIFICATION ,2020,0,0,0,0,3.4,2.87,2.62,3.1,1.36,2.37,1.53,1.44,1.4,1.3,5.0,5.5,10.0,26.0,6.5,5.5,13.0,29.0,15.0,13.0,21.0,51.0,41.0,41.0,51.0,101.0,[],[]
GYuOjYTJ,2019-10-12,13:00,EUROPE - EURO,Bosnia & Herzegovina,Finland,QUALIFICATION ,2020,2,0,4,1,2.0,3.3,4.5,2.35,1.57,2.1,1.66,1.18,1.33,1.72,7.0,9.5,21.0,51.0,5.5,6.0,15.0,41.0,8.0,9.0,19.0,51.0,17.0,19.0,34.0,81.0,"[29, 37, 58, 73]",[79]
bP1mQh2k,2019-10-12,13:00,EUROPE - EURO,Denmark,Switzerland,QUALIFICATION ,2020,0,0,1,0,2.37,3.25,3.4,2.25,1.61,1.83,1.83,1.3,1.33,1.53,8.0,8.5,15.0,41.0,6.5,6.0,12.0,29.0,10.0,11.0,15.0,41.0,21.0,21.0,34.0,51.0,[84],[]
4InyUe4G,2019-10-12,13:00,EUROPE - EURO,Faroe Islands,Romania,QUALIFICATION ,2020,0,0,0,3,10.0,5.25,1.36,1.75,2.05,2.2,1.61,3.0,1.16,1.06,11.0,6.0,6.0,9.0,19.0,9.5,8.5,12.0,41.0,26.0,23.0,29.0,126.0,67.0,67.0,81.0,[],"[74, 83, 90]"
xShdxZEQ,2019-10-12,15:45,EUROPE - EURO,Italy,Greece,QUALIFICATION ,2020,0,0,2,0,1.22,6.5,17.0,1.66,2.15,2.37,1.53,1.02,1.11,4.0,12.0,29.0,67.0,251.0,6.0,11.0,41.0,126.0,5.5,9.0,29.0,101.0,7.5,12.0,34.0,101.0,"[63, 78]",[]
UJjdgRkI,2019-10-12,15:45,EUROPE - EURO,Liechtenstein,Armenia,QUALIFICATION ,2020,0,1,1,1,21.0,7.0,1.2,1.72,2.07,3.0,1.36,4.33,1.1,1.01,11.0,6.0,5.0,6.0,29.0,13.0,12.0,13.0,81.0,41.0,41.0,41.0,451.0,201.0,151.0,201.0,[72],[19]
z5eMGoUa,2019-10-12,15:45,EUROPE - EURO,Norway,Spain,QUALIFICATION ,2020,0,0,1,1,5.75,4.0,1.66,1.85,1.95,1.8,1.9,2.1,1.22,1.14,12.0,7.5,8.0,13.0,13.0,7.0,8.0,15.0,26.0,15.0,15.0,23.0,51.0,41.0,41.0,51.0,[90],[47]
h2qy4N2p,2019-10-13,10:00,EUROPE - EURO,Kazakhstan,Belgium,QUALIFICATION ,2020,0,1,0,2,13.0,6.75,1.25,1.57,2.35,2.1,1.66,3.75,1.11,1.04,17.0,6.5,6.5,7.5,29.0,12.0,11.0,11.0,51.0,34.0,26.0,26.0,201.0,81.0,67.0,81.0,[],"[21, 53]"
6k9MYPlh,2019-10-13,13:00,EUROPE - EURO,Belarus,Netherlands,QUALIFICATION ,2020,0,2,1,2,13.0,6.75,1.25,1.61,2.25,2.2,1.61,3.75,1.11,1.04,15.0,6.0,6.5,7.5,26.0,13.0,7.5,12.0,51.0,34.0,29.0,26.0,201.0,81.0,81.0,81.0,[54],"[32, 41]"
bce76GOr,2019-10-13,13:00,EUROPE - EURO,Cyprus,Russia,QUALIFICATION ,2020,0,2,0,5,9.5,4.75,1.4,2.0,1.8,2.25,1.57,2.75,1.18,1.07,9.5,5.5,5.5,8.5,17.0,8.5,8.5,13.0,41.0,26.0,23.0,34.0,126.0,67.0,67.0,81.0,[],"[9, 23, 79, 89, 90]"
